ABT,136.895,138.5,136.035,137.71,7092187.0,9.7666509E8,2025-03-05
ABT,137.06,137.715,133.4575,135.08,8970600.0,1.21174861E9,2025-03-06
ABT,134.505,137.48,133.955,137.14,7362250.0,1.00965894E9,2025-03-07
