ACN,362.7,363.01,356.86,358.35,2133221.0,7.6443974E8,2025-02-26
ACN,358.05,361.62,355.37,356.87,2708736.0,9.6666662E8,2025-02-27
ACN,357.15,359.135,342.41,348.5,5451547.0,1.89986419E9,2025-02-28
