MMM,149.31,150.38,148.5671,150.07,2007404.0,3.01251104E8,2025-02-11
MMM,148.7,150.07,148.16,148.87,1877698.0,2.79532896E8,2025-02-12
MMM,149.11,149.72,147.53,148.72,1972020.0,2.93278816E8,2025-02-13
MMM,147.89,149.55,147.74,148.62,2291452.0,3.40555584E8,2025-02-14
