ABBV,189.8,191.93,188.26,191.83,2889430.0,5.5427936E8,2025-02-11
ABBV,190.5,194.37,190.39,193.0,4241636.0,8.1863578E8,2025-02-12
ABBV,194.28,194.28,191.43,193.45,3919292.0,7.5818701E8,2025-02-13
ABBV,193.95,195.18,192.78,192.87,3720896.0,7.1764922E8,2025-02-14
