MMM,146.76,149.04,145.9991,147.61,3664580.0,5.4092864E8,2025-03-05
MMM,146.39,148.13,145.7487,146.94,4373814.0,6.4268826E8,2025-03-06
MMM,144.69,147.215,140.78,146.3,5795386.0,8.4786496E8,2025-03-07
