ACN,345.22,348.8,343.46,348.26,2318706.0,8.0751258E8,2025-03-05
ACN,344.52,347.1,339.8221,341.84,3405340.0,1.16408141E9,2025-03-06
ACN,339.0,342.89,335.91,342.18,3893507.0,1.33228019E9,2025-03-07
